time, q0, q1, q2, q3, wx, wy, wz
2066.976547, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2074.240361, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2080.079371, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2086.416954, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2093.640886, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2100.864819, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2106.510359, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2112.733824, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2120.066420, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2126.619016, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2133.495421, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2140.371826, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2147.248231, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2153.082903, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2159.221262, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2166.259628, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2173.771840, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2179.110977, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2185.320014, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2192.973402, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2199.197630, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2206.071339, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2213.337233, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2219.172177, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2225.508857, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2232.736568, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2239.964278, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2245.600918, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2251.821885, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2259.161989, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2265.708161, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2272.586649, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2279.465138, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2286.343626, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2292.178545, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2298.318085, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2305.357313, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2312.868856, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2318.207499, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2324.415954, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2332.069261, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2338.293970, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2345.168255, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2352.434090, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2358.268235, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2364.604500, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2371.832729, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2379.060958, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2384.696816, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2390.917656, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2398.258510, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2404.803951, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2411.682528, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2418.561105, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2425.439681, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2431.275319, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2437.415240, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2444.454034, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2451.964737, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2457.304808, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2463.513609, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2471.165768, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2477.391403, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2484.265414, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2491.529927, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2497.365962, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2503.702469, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2510.928770, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2518.155072, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2523.795798, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2530.018076, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2537.354895, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2543.903718, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2550.781082, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2557.658446, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2564.535811, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2570.371855, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2576.511344, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2583.549272, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2591.059735, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2596.401219, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2602.610646, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2610.261961, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2616.488021, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2623.361466, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2630.624988, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2636.462984, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2642.799932, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2650.024417, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2657.248903, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2662.893897, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2669.117370, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2676.450585, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2683.002495, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2689.878864, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2696.755232, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2703.631600, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2709.467501, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2715.606414, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2722.643946, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2730.154758, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2735.496427, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2741.706119, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2749.357513, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2755.583312, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2762.456491, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2769.720087, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2775.558398, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2781.895536, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2789.119841, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2796.344147, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2801.989345, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2808.212828, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2815.545825, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2822.097967, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2828.974336, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2835.850704, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2842.727072, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2848.562615, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2854.701361, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2861.739131, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2869.250353, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2874.591288, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2880.800793, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2888.452768, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2894.678107, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2901.551437, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2908.815702, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2914.653038, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2920.990044, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2928.215338, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2935.440632, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2941.083342, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2947.306093, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2954.641158, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2961.191562, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2968.068547, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2974.945532, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2981.822517, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2987.657880, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2993.796858, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3000.835051, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3008.346364, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3013.686637, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3019.895837, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3027.548196, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3033.773354, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3040.646962, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3047.911679, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3053.748093, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3060.084884, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3067.311026, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3074.537168, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3080.177898, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3086.400097, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3093.736836, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3100.285804, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3107.163248, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3114.040693, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3120.918137, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3126.753585, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3132.892838, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3139.931201, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3147.442331, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3152.782557, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3158.991645, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3166.643937, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3172.869240, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3179.742962, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3187.007610, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3192.843929, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3199.180641, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3206.406813, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3213.632986, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3219.273753, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3225.495986, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3232.832717, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3239.381669, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3246.259081, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3253.136493, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3260.013905, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3265.849528, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3271.988845, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3279.027076, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3286.538012, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3291.878612, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3298.087802, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3305.739806, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3311.965331, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3318.838968, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3326.103285, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3331.940102, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3338.276885, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3345.502557, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3352.728230, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3358.370248, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3364.592847, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3371.928538, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3378.478365, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3385.355468, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3392.232572, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3399.109675, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3404.945379, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3411.084576, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3418.122602, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3425.633503, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3430.974415, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3437.183753, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3444.835579, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3451.061183, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3457.934685, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3465.198792, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3471.036046, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3477.372933, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3484.598207, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3491.823480, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3497.466425, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3503.689282, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3511.024187, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3517.574689, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3524.451579, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3531.328468, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3538.205357, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3544.041013, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3550.180079, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3557.218030, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3564.729026, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3570.069943, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3576.279329, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3583.931200, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3590.156725, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3597.030178, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3604.294333, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3610.131608, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3616.468530, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3623.693811, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3630.919093, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3636.561964, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3642.784788, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3650.119745, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3656.670215, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3663.547133, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3670.424052, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3677.300970, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3683.136540, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3689.275581, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3696.313604, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3703.824692, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3709.165420, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3715.374751, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3723.026765, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3729.252183, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3736.125682, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3743.390001, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3749.227024, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3755.563907, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3762.789441, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3770.014975, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3775.657218, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3781.879859, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3789.215338, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3795.765367, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3802.642440, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3809.519513, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3816.396585, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3822.232120, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3828.371223, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3835.409345, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3842.920445, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3848.261028, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3854.470288, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3862.122382, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3868.347768, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3875.221331, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3882.485746, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3888.322564, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3894.659397, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3901.885116, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3909.110835, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3914.752651, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3920.975174, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3928.311016, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3934.860733, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3941.737903, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3948.615074, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3955.492245, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3961.327807, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3967.466972, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3974.505125, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
3982.016176, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
3987.356766, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
